oln_id_a	oln_id_b	edge_typ
YOR028C	YOR230W	transcription_factor->target_gene
YOR028C	YOR303W	transcription_factor->target_gene
YOR028C	YOR311C	transcription_factor->target_gene
YOR028C	YOR317W	transcription_factor->target_gene
YOR028C	YPL062W	transcription_factor->target_gene
YOR028C	YPL165C	transcription_factor->target_gene
YOR028C	YPL225W	transcription_factor->target_gene
YOR028C	YPR013C	transcription_factor->target_gene
YOR028C	YPR065W	transcription_factor->target_gene
YOR028C	YPR124W	transcription_factor->target_gene
YOR028C	YPR159W	transcription_factor->target_gene
YOR032C	YBR133C	transcription_factor->target_gene
YOR032C	YBR135W	transcription_factor->target_gene
YOR032C	YDR042C	transcription_factor->target_gene
YOR032C	YDR522C	transcription_factor->target_gene
YOR032C	YEL002C	transcription_factor->target_gene
YOR032C	YER136W	transcription_factor->target_gene
YOR032C	YGL001C	transcription_factor->target_gene
YOR032C	YHR005C-A	transcription_factor->target_gene
YOR038C	YBR009C	transcription_factor->target_gene
YOR038C	YBR010W	transcription_factor->target_gene
YOR038C	YDL068W	transcription_factor->target_gene
YOR038C	YDR042C	transcription_factor->target_gene
YOR038C	YDR102C	transcription_factor->target_gene
YOR038C	YDR103W	transcription_factor->target_gene
YOR038C	YDR224C	transcription_factor->target_gene
YOR038C	YDR225W	transcription_factor->target_gene
YOR038C	YNL030W	transcription_factor->target_gene
YOR038C	YNL031C	transcription_factor->target_gene
YOR038C	YNL146W	transcription_factor->target_gene
YOR038C	YOR154W	transcription_factor->target_gene
YOR038C	YPL060W	transcription_factor->target_gene
YOR113W	YDL037C	transcription_factor->target_gene
YOR113W	YDR042C	transcription_factor->target_gene
YOR113W	YEL062W	transcription_factor->target_gene
YOR113W	YEL063C	transcription_factor->target_gene
YOR113W	YJL148W	transcription_factor->target_gene
YOR230W	YLR360W	transcription_factor->target_gene
YOR344C	YAL007C	transcription_factor->target_gene
YOR344C	YAL038W	transcription_factor->target_gene
YOR344C	YBR133C	transcription_factor->target_gene
YOR344C	YCL035C	transcription_factor->target_gene
YOR344C	YCL040W	transcription_factor->target_gene
YOR344C	YCR012W	transcription_factor->target_gene
YOR344C	YCR088W	transcription_factor->target_gene
YOR344C	YDL051W	transcription_factor->target_gene
YOR344C	YDR115W	transcription_factor->target_gene
YOR344C	YDR160W	transcription_factor->target_gene
YOR344C	YDR316W-A	transcription_factor->target_gene
YOR344C	YDR338C	transcription_factor->target_gene
YOR344C	YDR502C	transcription_factor->target_gene
YOR344C	YDR510W	transcription_factor->target_gene
YOR344C	YDR531W	transcription_factor->target_gene
YOR344C	YEL024W	transcription_factor->target_gene
YOR344C	YEL046C	transcription_factor->target_gene
YOR344C	YER052C	transcription_factor->target_gene
YOR344C	YER057C	transcription_factor->target_gene
YOR344C	YER112W	transcription_factor->target_gene
YOR344C	YER124C	transcription_factor->target_gene
YOR344C	YFL017W-A	transcription_factor->target_gene
YOR344C	YFL023W	transcription_factor->target_gene
YOR344C	YFL031W	transcription_factor->target_gene
YOR344C	YFL032W	transcription_factor->target_gene
YOR344C	YFR001W	transcription_factor->target_gene
YOR344C	YGL056C	transcription_factor->target_gene
YOR344C	YGL207W	transcription_factor->target_gene
YOR344C	YGL256W	transcription_factor->target_gene
YOR344C	YGR155W	transcription_factor->target_gene
YOR344C	YGR192C	transcription_factor->target_gene
YOR344C	YHR042W	transcription_factor->target_gene
YOR344C	YHR112C	transcription_factor->target_gene
YOR344C	YHR136C	transcription_factor->target_gene
YOR344C	YIL127C	transcription_factor->target_gene
YOR344C	YIR006C	transcription_factor->target_gene
YOR344C	YJL052W	transcription_factor->target_gene
YOR344C	YJL060W	transcription_factor->target_gene
YOR344C	YJL101C	transcription_factor->target_gene
YOR344C	YJL166W	transcription_factor->target_gene
YOR344C	YJR009C	transcription_factor->target_gene
YOR344C	YJR058C	transcription_factor->target_gene
YOR344C	YJR137C	transcription_factor->target_gene
YOR344C	YKL060C	transcription_factor->target_gene
YOR344C	YKL080W	transcription_factor->target_gene
YOR344C	YKL164C	transcription_factor->target_gene
YOR344C	YKR057W	transcription_factor->target_gene
YOR344C	YLL010C	transcription_factor->target_gene
YOR344C	YLR121C	transcription_factor->target_gene
YOR344C	YLR303W	transcription_factor->target_gene
YOR344C	YML084W	transcription_factor->target_gene
YOR344C	YML085C	transcription_factor->target_gene
YOR344C	YMR037C	transcription_factor->target_gene
YOR344C	YMR083W	transcription_factor->target_gene
YOR344C	YNL080C	transcription_factor->target_gene
YOR344C	YNL094W	transcription_factor->target_gene
YOR344C	YNL095C	transcription_factor->target_gene
YOR344C	YNL277W	transcription_factor->target_gene
YOR344C	YNR047W	transcription_factor->target_gene
YOR344C	YOR327C	transcription_factor->target_gene
YOR358W	YBR039W	transcription_factor->target_gene
YOR358W	YDL181W	transcription_factor->target_gene
YOR358W	YDR495C	transcription_factor->target_gene
YOR358W	YER174C	transcription_factor->target_gene
YOR358W	YFL026W	transcription_factor->target_gene
YOR358W	YGR121C	transcription_factor->target_gene
YOR358W	YGR180C	transcription_factor->target_gene
YOR358W	YGR234W	transcription_factor->target_gene
YOR028C	YPL061W	transcription_factor->target_gene
YOR358W	YHR051W	transcription_factor->target_gene
YOR358W	YJR077C	transcription_factor->target_gene
YOR358W	YKL148C	transcription_factor->target_gene
YOR358W	YLL027W	transcription_factor->target_gene
YOR358W	YLR220W	transcription_factor->target_gene
YOR358W	YOL091W	transcription_factor->target_gene
YOR358W	YPL207W	transcription_factor->target_gene
YOR363C	YAL016W	transcription_factor->target_gene
YOR363C	YBR019C	transcription_factor->target_gene
YOR363C	YBR127C	transcription_factor->target_gene
YOR363C	YIL069C	transcription_factor->target_gene
YOR363C	YIL100W	transcription_factor->target_gene
YOR363C	YJL148W	transcription_factor->target_gene
YOR372C	YAR018C	transcription_factor->target_gene
YOR372C	YBR037C	transcription_factor->target_gene
YOR372C	YBR038W	transcription_factor->target_gene
YOR372C	YBR077C	transcription_factor->target_gene
YOR372C	YBR078W	transcription_factor->target_gene
YOR372C	YBR138C	transcription_factor->target_gene
YOR372C	YBR139W	transcription_factor->target_gene
YOR372C	YCR024C-A	transcription_factor->target_gene
YOR372C	YDR033W	transcription_factor->target_gene
YOR372C	YDR146C	transcription_factor->target_gene
YOR372C	YDR147W	transcription_factor->target_gene
YOR372C	YDR148C	transcription_factor->target_gene
YOR372C	YDR150W	transcription_factor->target_gene
YOR372C	YDR189W	transcription_factor->target_gene
YOR372C	YDR451C	transcription_factor->target_gene
YOR372C	YDR452W	transcription_factor->target_gene
YOR372C	YDR525W-A	transcription_factor->target_gene
YOR372C	YEL007W	transcription_factor->target_gene
YOR372C	YER078C	transcription_factor->target_gene
YOR372C	YER079W	transcription_factor->target_gene
YOR372C	YER189W	transcription_factor->target_gene
YOR372C	YFR017C	transcription_factor->target_gene
YOR372C	YGL007W	transcription_factor->target_gene
YOR372C	YGL008C	transcription_factor->target_gene
YOR372C	YGL021W	transcription_factor->target_gene
YOR372C	YGL114W	transcription_factor->target_gene
YOR372C	YGL116W	transcription_factor->target_gene
YOR372C	YGR092W	transcription_factor->target_gene
YOR372C	YGR229C	transcription_factor->target_gene
YOR372C	YGR230W	transcription_factor->target_gene
YOR372C	YHL028W	transcription_factor->target_gene
YOR372C	YHL029C	transcription_factor->target_gene
YOR372C	YHR151C	transcription_factor->target_gene
YOR372C	YHR152W	transcription_factor->target_gene
YOR372C	YIL158W	transcription_factor->target_gene
YOR372C	YJL051W	transcription_factor->target_gene
YOR372C	YJL079C	transcription_factor->target_gene
YOR372C	YJL100W	transcription_factor->target_gene
YOR372C	YJL101C	transcription_factor->target_gene
YOR372C	YJL148W	transcription_factor->target_gene
YOR372C	YJL158C	transcription_factor->target_gene
YOR372C	YJR044C	transcription_factor->target_gene
YOR372C	YJR091C	transcription_factor->target_gene
YOR372C	YJR092W	transcription_factor->target_gene
YOR372C	YJR127C	transcription_factor->target_gene
YOR372C	YKL096W-A	transcription_factor->target_gene
YOR372C	YKL097C	transcription_factor->target_gene
YOR372C	YKR040C	transcription_factor->target_gene
YOR372C	YKR042W	transcription_factor->target_gene
YOR372C	YKR043C	transcription_factor->target_gene
YOR372C	YKR044W	transcription_factor->target_gene
YOR372C	YLR084C	transcription_factor->target_gene
YOR372C	YLR105C	transcription_factor->target_gene
YOR372C	YLR131C	transcription_factor->target_gene
YOR372C	YLR189C	transcription_factor->target_gene
YOR372C	YLR190W	transcription_factor->target_gene
YOR372C	YLR367W	transcription_factor->target_gene
YOR372C	YLR438C-A	transcription_factor->target_gene
YOR372C	YLR439W	transcription_factor->target_gene
YOR372C	YML050W	transcription_factor->target_gene
YOR372C	YML052W	transcription_factor->target_gene
YOR372C	YML053C	transcription_factor->target_gene
YOR372C	YMR001C	transcription_factor->target_gene
YOR372C	YMR002W	transcription_factor->target_gene
YOR372C	YMR144W	transcription_factor->target_gene
YOR372C	YMR165C	transcription_factor->target_gene
YOR372C	YMR199W	transcription_factor->target_gene
YOR372C	YNL056W	transcription_factor->target_gene
YOR372C	YNL058C	transcription_factor->target_gene
YOR372C	YNL145W	transcription_factor->target_gene
YOR372C	YNL241C	transcription_factor->target_gene
YOR372C	YNR018W	transcription_factor->target_gene
YOR372C	YOR236W	transcription_factor->target_gene
YOR372C	YOR246C	transcription_factor->target_gene
YOR372C	YOR247W	transcription_factor->target_gene
YOR372C	YOR316C	transcription_factor->target_gene
YOR372C	YPR119W	transcription_factor->target_gene
YOR372C	YPR149W	transcription_factor->target_gene
YOR372C	YPR151C	transcription_factor->target_gene
YOR380W	YOR378W	transcription_factor->target_gene
YPL038W	YDR042C	transcription_factor->target_gene
YPL038W	YDR500C	transcription_factor->target_gene
YPL038W	YDR501W	transcription_factor->target_gene
YPL038W	YDR522C	transcription_factor->target_gene
YPL038W	YER091C-A	transcription_factor->target_gene
YPL038W	YER092W	transcription_factor->target_gene
YPL038W	YGL184C	transcription_factor->target_gene
YPL038W	YGR204W	transcription_factor->target_gene
YPL038W	YHL036W	transcription_factor->target_gene
YPL038W	YJL060W	transcription_factor->target_gene
YPL038W	YJL191W	transcription_factor->target_gene
YPL038W	YJL210W	transcription_factor->target_gene
YPL038W	YJL212C	transcription_factor->target_gene
YPL038W	YJR137C	transcription_factor->target_gene
YPL038W	YJR138W	transcription_factor->target_gene
YPL038W	YLR092W	transcription_factor->target_gene
YPL038W	YLR105C	transcription_factor->target_gene
YPL038W	YLR179C	transcription_factor->target_gene
YPL038W	YLR180W	transcription_factor->target_gene
YPL038W	YMR173W	transcription_factor->target_gene
YPL038W	YMR173W-A	transcription_factor->target_gene
YPL038W	YNL277W	transcription_factor->target_gene
YPL038W	YPR168W	transcription_factor->target_gene
YPL049C	YBL016W	transcription_factor->target_gene
YPL049C	YBL017C	transcription_factor->target_gene
YPL049C	YBR082C	transcription_factor->target_gene
YPL049C	YBR083W	transcription_factor->target_gene
YPL049C	YBR156C	transcription_factor->target_gene
YPL049C	YCL027W	transcription_factor->target_gene
YPL049C	YCL055W	transcription_factor->target_gene
YPL049C	YCL056C	transcription_factor->target_gene
YPL049C	YCR009C	transcription_factor->target_gene
YPL049C	YCR089W	transcription_factor->target_gene
YPL049C	YDL127W	transcription_factor->target_gene
YPL049C	YDR316W-A	transcription_factor->target_gene
YPL049C	YFL026W	transcription_factor->target_gene
YPL049C	YFL027C	transcription_factor->target_gene
YPL049C	YGL032C	transcription_factor->target_gene
YPL049C	YGL173C	transcription_factor->target_gene
YPL049C	YGR013W	transcription_factor->target_gene
YPL049C	YGR014W	transcription_factor->target_gene
YPL049C	YGR085C	transcription_factor->target_gene
YPL049C	YHR005C	transcription_factor->target_gene
YPL049C	YHR084W	transcription_factor->target_gene
YPL049C	YHR086W	transcription_factor->target_gene
YPL049C	YIL015W	transcription_factor->target_gene
YPL049C	YIL036W	transcription_factor->target_gene
YPL049C	YIL037C	transcription_factor->target_gene
YPL049C	YIL083C	transcription_factor->target_gene
YPL049C	YIL117C	transcription_factor->target_gene
YPL049C	YJL076W	transcription_factor->target_gene
YPL049C	YJL170C	transcription_factor->target_gene
YPL049C	YJR144W	transcription_factor->target_gene
YPL049C	YKL095W	transcription_factor->target_gene
YPL049C	YKL189W	transcription_factor->target_gene
YPL049C	YKR013W	transcription_factor->target_gene
YPL049C	YLR210W	transcription_factor->target_gene
YPL049C	YLR350W	transcription_factor->target_gene
YPL049C	YLR452C	transcription_factor->target_gene
YPL049C	YMR065W	transcription_factor->target_gene
YPL049C	YMR072W	transcription_factor->target_gene
YPL049C	YMR305C	transcription_factor->target_gene
YPL049C	YNL078W	transcription_factor->target_gene
YPL049C	YNL279W	transcription_factor->target_gene
YPL049C	YNL280C	transcription_factor->target_gene
YPL049C	YNR028W	transcription_factor->target_gene
YPL049C	YNR044W	transcription_factor->target_gene
YPL049C	YOR052C	transcription_factor->target_gene
YPL049C	YOR212W	transcription_factor->target_gene
YPL049C	YOR220W	transcription_factor->target_gene
YPL049C	YOR343C	transcription_factor->target_gene
YPL049C	YPL141C	transcription_factor->target_gene
YPL049C	YPL156C	transcription_factor->target_gene
YPL049C	YPL232W	transcription_factor->target_gene
YPL049C	YPR060C	transcription_factor->target_gene
YPL049C	YPR198W	transcription_factor->target_gene
YPL075W	YAL038W	transcription_factor->target_gene
YPL075W	YBR196C	transcription_factor->target_gene
YPL075W	YCR011C	transcription_factor->target_gene
YPL075W	YCR012W	transcription_factor->target_gene
YPL075W	YDL140C	transcription_factor->target_gene
YPL075W	YDR050C	transcription_factor->target_gene
YPL075W	YDR210W-C	transcription_factor->target_gene
YPL075W	YDR240C	transcription_factor->target_gene
YPL075W	YDR301W	transcription_factor->target_gene
YPL075W	YDR316W-A	transcription_factor->target_gene
YPL075W	YDR472W	transcription_factor->target_gene
YPL075W	YER067W	transcription_factor->target_gene
YPL075W	YER083C	transcription_factor->target_gene
YPL075W	YER098W	transcription_factor->target_gene
YPL075W	YER177W	transcription_factor->target_gene
YPL075W	YGL135W	transcription_factor->target_gene
YPL075W	YGR038C-A	transcription_factor->target_gene
YPL075W	YGR192C	transcription_factor->target_gene
YPL075W	YGR254W	transcription_factor->target_gene
YPL075W	YHL034C	transcription_factor->target_gene
YPL075W	YHR174W	transcription_factor->target_gene
YPL075W	YIL053W	transcription_factor->target_gene
YPL075W	YIL060W	transcription_factor->target_gene
YPL075W	YJR009C	transcription_factor->target_gene
YPL075W	YKL060C	transcription_factor->target_gene
YPL075W	YKL152C	transcription_factor->target_gene
YPL075W	YKR038C	transcription_factor->target_gene
YPL075W	YLR044C	transcription_factor->target_gene
YPL075W	YLR227W-A	transcription_factor->target_gene
YPL075W	YMR205C	transcription_factor->target_gene
YPL075W	YMR206W	transcription_factor->target_gene
YPL075W	YNL284C-A	transcription_factor->target_gene
YPL075W	YOL086C	transcription_factor->target_gene
YPL075W	YOR192C-A	transcription_factor->target_gene
YPL075W	YOR192C-B	transcription_factor->target_gene
YPL075W	YOR306C	transcription_factor->target_gene
YPL075W	YPL112C	transcription_factor->target_gene
YPL075W	YPR158W-B	transcription_factor->target_gene
YPL089C	YCR019W	transcription_factor->target_gene
YPL089C	YDR077W	transcription_factor->target_gene
YPL089C	YEL040W	transcription_factor->target_gene
